customer_id,customer_age,customer_gender,customer_location,customer_membership,customer_engagement_score,order_id,order_date,order_value,order_frequency,payment_method,discount_applied,return_status,product_id,product_category,product_price,product_rating,inventory_status,source,recommendation_score
CUST00645,25,Female,Mumbai,Regular,17,ORD000645,2024-10-06,1309.19,7,UPI,8,No,PROD00645,Accessories,997.81,3.3,In Stock,Email Marketing,9
CUST00646,58,Female,Hyderabad,Platinum,97,ORD000646,2024-10-07,4507.45,9,Wallet,5,No,PROD00646,Accessories,18675.48,2.0,In Stock,Social Media,5
CUST00647,56,Male,Mumbai,Regular,32,ORD000647,2024-10-08,1429.72,9,Wallet,18,No,PROD00647,Electronics,14139.24,4.6,In Stock,Social Media,9
CUST00648,18,Female,Delhi,Regular,93,ORD000648,2024-10-09,1259.13,5,Net Banking,47,No,PROD00648,Accessories,14942.7,1.1,In Stock,Word of Mouth,8
CUST00649,20,Female,Pune,Silver,85,ORD000649,2024-10-10,863.0,8,Wallet,46,No,PROD00649,Groceries,15914.14,2.4,In Stock,Word of Mouth,6
CUST00650,30,Female,Mumbai,Silver,85,ORD000650,2024-10-11,4323.74,1,Wallet,6,No,PROD00650,Electronics,14980.09,3.9,In Stock,Social Media,1
CUST00651,45,Female,Delhi,Regular,40,ORD000651,2024-10-12,2600.28,9,Wallet,15,No,PROD00651,Accessories,8878.21,4.1,In Stock,Social Media,10
CUST00652,42,Male,Kolkata,Regular,23,ORD000652,2024-10-13,3439.49,8,Credit Card,4,No,PROD00652,Accessories,14699.07,2.7,In Stock,Google Ads,5
CUST00653,50,Male,Bangalore,Regular,56,ORD000653,2024-10-14,1347.52,6,Credit Card,15,No,PROD00653,Electronics,12538.03,1.1,In Stock,Email Marketing,1
CUST00654,55,Female,Hyderabad,Silver,6,ORD000654,2024-10-15,3838.59,3,Wallet,0,No,PROD00654,Accessories,17094.93,3.5,In Stock,Google Ads,7
CUST00655,23,Female,Delhi,Regular,86,ORD000655,2024-10-16,3848.03,3,Credit Card,36,No,PROD00655,Clothing,16068.95,1.3,In Stock,Word of Mouth,10
CUST00656,61,Male,Mumbai,Regular,50,ORD000656,2024-10-17,1700.47,8,UPI,38,No,PROD00656,Groceries,923.35,1.4,In Stock,Social Media,8
CUST00657,62,Female,Hyderabad,Silver,37,ORD000657,2024-10-18,2171.28,5,Wallet,18,No,PROD00657,Groceries,7639.85,3.6,In Stock,Word of Mouth,8
CUST00658,49,Female,Bangalore,Regular,64,ORD000658,2024-10-19,1206.51,7,UPI,36,No,PROD00658,Clothing,790.85,2.2,In Stock,Google Ads,7
CUST00659,62,Female,Kolkata,Silver,54,ORD000659,2024-10-20,4887.49,5,Net Banking,16,Yes,PROD00659,Accessories,2131.29,2.4,In Stock,Word of Mouth,2
CUST00660,64,Male,Pune,Regular,72,ORD000660,2024-10-21,3298.89,8,UPI,25,No,PROD00660,Accessories,12068.07,2.9,In Stock,Word of Mouth,5
CUST00661,38,Female,Hyderabad,Regular,49,ORD000661,2024-10-22,4685.81,4,Net Banking,21,No,PROD00661,Groceries,17489.05,4.9,In Stock,Email Marketing,4
CUST00662,33,Female,Pune,Gold,99,ORD000662,2024-10-23,1656.25,2,Wallet,7,No,PROD00662,Accessories,2484.51,4.9,In Stock,Word of Mouth,5
CUST00663,38,Male,Delhi,Silver,11,ORD000663,2024-10-24,3953.08,3,Net Banking,32,No,PROD00663,Groceries,9076.68,2.7,Out of Stock,Google Ads,10
CUST00664,28,Male,Bangalore,Regular,88,ORD000664,2024-10-25,3876.12,8,Net Banking,1,No,PROD00664,Groceries,18226.49,2.1,In Stock,Email Marketing,9
CUST00665,54,Other,Mumbai,Silver,49,ORD000665,2024-10-26,3519.95,7,UPI,29,No,PROD00665,Clothing,16304.59,2.2,In Stock,Word of Mouth,4
CUST00666,53,Male,Bangalore,Silver,21,ORD000666,2024-10-27,4835.07,2,UPI,46,No,PROD00666,Groceries,10441.39,2.1,In Stock,Google Ads,8
CUST00667,52,Female,Bangalore,Silver,66,ORD000667,2024-10-28,2089.07,6,UPI,19,No,PROD00667,Accessories,15454.27,3.1,Out of Stock,Social Media,8
CUST00668,36,Female,Chennai,Regular,63,ORD000668,2024-10-29,827.44,9,Wallet,17,No,PROD00668,Accessories,10501.61,3.4,In Stock,Email Marketing,2
CUST00669,37,Male,Bangalore,Platinum,83,ORD000669,2024-10-30,3424.2,4,Wallet,42,No,PROD00669,Electronics,3246.04,3.0,In Stock,Word of Mouth,6
CUST00670,35,Female,Bangalore,Regular,28,ORD000670,2024-10-31,3700.69,9,UPI,9,No,PROD00670,Accessories,2582.25,2.6,In Stock,Word of Mouth,5
CUST00671,64,Male,Hyderabad,Regular,17,ORD000671,2024-11-01,2960.29,2,Wallet,23,No,PROD00671,Electronics,3848.53,1.8,Out of Stock,Email Marketing,2
CUST00672,58,Female,Mumbai,Regular,6,ORD000672,2024-11-02,1192.73,2,Wallet,3,No,PROD00672,Groceries,7083.35,2.9,In Stock,Google Ads,10
CUST00673,31,Male,Hyderabad,Regular,19,ORD000673,2024-11-03,2621.39,9,Net Banking,36,No,PROD00673,Accessories,18617.53,2.4,In Stock,Word of Mouth,4
CUST00674,32,Female,Hyderabad,Gold,56,ORD000674,2024-11-04,1698.51,7,Net Banking,3,No,PROD00674,Clothing,16013.6,3.2,In Stock,Google Ads,7
CUST00675,48,Male,Delhi,Regular,28,ORD000675,2024-11-05,2251.84,7,UPI,12,No,PROD00675,Clothing,8712.75,3.7,In Stock,Email Marketing,1
CUST00676,18,Male,Hyderabad,Regular,66,ORD000676,2024-11-06,3297.05,1,Wallet,24,No,PROD00676,Clothing,9912.23,3.5,Out of Stock,Word of Mouth,9
CUST00677,20,Other,Chennai,Gold,38,ORD000677,2024-11-07,3777.03,6,Net Banking,12,No,PROD00677,Groceries,5385.63,2.8,In Stock,Social Media,10
CUST00678,33,Male,Chennai,Regular,37,ORD000678,2024-11-08,1314.68,7,Credit Card,17,No,PROD00678,Groceries,14116.62,3.2,In Stock,Social Media,1
CUST00679,40,Female,Pune,Regular,68,ORD000679,2024-11-09,2145.56,6,Wallet,23,No,PROD00679,Electronics,16075.04,2.1,Out of Stock,Social Media,5
CUST00680,28,Male,Delhi,Regular,86,ORD000680,2024-11-10,1491.98,6,Credit Card,1,No,PROD00680,Clothing,4854.2,1.1,Out of Stock,Email Marketing,7
CUST00681,29,Female,Pune,Regular,90,ORD000681,2024-11-11,1153.43,2,UPI,47,No,PROD00681,Electronics,932.25,3.5,In Stock,Word of Mouth,8
CUST00682,27,Male,Pune,Regular,49,ORD000682,2024-11-12,3960.26,6,Wallet,32,Yes,PROD00682,Electronics,12515.39,2.0,In Stock,Email Marketing,2
CUST00683,49,Other,Kolkata,Silver,43,ORD000683,2024-11-13,4564.41,4,UPI,18,No,PROD00683,Accessories,11293.99,3.7,Out of Stock,Word of Mouth,4
CUST00684,33,Male,Mumbai,Regular,36,ORD000684,2024-11-14,1977.11,9,UPI,8,Yes,PROD00684,Accessories,8102.41,4.0,In Stock,Social Media,2
CUST00685,25,Male,Mumbai,Regular,58,ORD000685,2024-11-15,3806.14,1,UPI,27,No,PROD00685,Clothing,12913.49,4.7,Out of Stock,Social Media,4
CUST00686,55,Male,Hyderabad,Silver,13,ORD000686,2024-11-16,4505.58,8,UPI,34,No,PROD00686,Groceries,11057.2,4.8,Out of Stock,Google Ads,6
CUST00687,29,Male,Hyderabad,Silver,52,ORD000687,2024-11-17,4261.4,5,UPI,38,No,PROD00687,Accessories,5086.57,1.0,In Stock,Email Marketing,6
CUST00688,41,Female,Kolkata,Regular,58,ORD000688,2024-11-18,1077.5,1,Wallet,9,No,PROD00688,Groceries,8014.81,5.0,Out of Stock,Email Marketing,2
CUST00689,45,Male,Hyderabad,Silver,32,ORD000689,2024-11-19,4790.2,4,Credit Card,0,Yes,PROD00689,Electronics,8619.46,3.7,In Stock,Google Ads,4
CUST00690,25,Female,Mumbai,Regular,81,ORD000690,2024-11-20,2008.05,1,Wallet,41,No,PROD00690,Electronics,17616.94,3.6,In Stock,Social Media,4
CUST00691,45,Male,Pune,Regular,100,ORD000691,2024-11-21,1828.36,6,Wallet,20,No,PROD00691,Electronics,19221.99,1.1,In Stock,Social Media,1
CUST00692,53,Male,Bangalore,Silver,60,ORD000692,2024-11-22,499.67,2,Wallet,8,No,PROD00692,Electronics,17870.73,4.4,Out of Stock,Email Marketing,2
CUST00693,43,Female,Chennai,Regular,83,ORD000693,2024-11-23,2533.63,5,Net Banking,46,No,PROD00693,Clothing,14411.64,1.6,In Stock,Word of Mouth,3
CUST00694,25,Female,Bangalore,Gold,58,ORD000694,2024-11-24,723.27,7,Net Banking,14,Yes,PROD00694,Electronics,11741.36,4.3,In Stock,Social Media,5
CUST00695,45,Male,Bangalore,Regular,99,ORD000695,2024-11-25,1392.99,2,Wallet,34,No,PROD00695,Accessories,13816.31,1.1,Out of Stock,Google Ads,8
CUST00696,45,Male,Mumbai,Silver,56,ORD000696,2024-11-26,1721.32,6,Credit Card,4,Yes,PROD00696,Electronics,18788.27,3.6,In Stock,Google Ads,6
CUST00697,54,Male,Bangalore,Regular,28,ORD000697,2024-11-27,4082.37,6,Wallet,40,No,PROD00697,Groceries,5074.97,2.7,In Stock,Google Ads,3
CUST00698,58,Female,Kolkata,Silver,1,ORD000698,2024-11-28,4402.35,5,UPI,21,Yes,PROD00698,Accessories,10748.9,1.8,Out of Stock,Email Marketing,6
CUST00699,53,Female,Delhi,Silver,42,ORD000699,2024-11-29,1651.84,5,Net Banking,40,No,PROD00699,Groceries,13823.2,1.4,In Stock,Email Marketing,7
CUST00700,44,Male,Hyderabad,Gold,82,ORD000700,2024-11-30,4321.75,3,Net Banking,22,No,PROD00700,Groceries,13617.02,2.8,Out of Stock,Email Marketing,6
CUST00701,34,Female,Delhi,Regular,48,ORD000701,2024-12-01,4314.71,2,Wallet,6,No,PROD00701,Clothing,5120.35,1.5,Out of Stock,Email Marketing,10
CUST00702,26,Female,Pune,Silver,40,ORD000702,2024-12-02,3870.32,7,Wallet,22,No,PROD00702,Clothing,11775.96,2.9,In Stock,Google Ads,6
CUST00703,50,Female,Chennai,Silver,97,ORD000703,2024-12-03,904.14,1,Credit Card,43,No,PROD00703,Groceries,15938.67,3.5,In Stock,Google Ads,1
CUST00704,37,Female,Hyderabad,Silver,63,ORD000704,2024-12-04,3513.55,6,Credit Card,24,Yes,PROD00704,Groceries,9554.07,4.3,In Stock,Email Marketing,3
CUST00705,30,Male,Bangalore,Silver,76,ORD000705,2024-12-05,4736.12,6,UPI,26,Yes,PROD00705,Electronics,15886.63,3.7,In Stock,Email Marketing,7
CUST00706,45,Male,Chennai,Silver,72,ORD000706,2024-12-06,3476.19,3,Wallet,40,No,PROD00706,Accessories,7261.66,1.3,In Stock,Google Ads,4
CUST00707,46,Male,Hyderabad,Regular,88,ORD000707,2024-12-07,1791.76,2,Wallet,5,No,PROD00707,Electronics,18781.33,2.2,In Stock,Email Marketing,4
CUST00708,30,Male,Kolkata,Regular,80,ORD000708,2024-12-08,2602.78,2,Wallet,33,No,PROD00708,Clothing,10725.18,2.2,In Stock,Email Marketing,7
CUST00709,63,Female,Kolkata,Regular,4,ORD000709,2024-12-09,3299.48,9,Net Banking,8,Yes,PROD00709,Clothing,11959.36,4.7,In Stock,Email Marketing,9
CUST00710,52,Female,Kolkata,Regular,38,ORD000710,2024-12-10,2650.74,5,UPI,48,No,PROD00710,Electronics,724.1,4.5,In Stock,Email Marketing,2
CUST00711,23,Male,Kolkata,Platinum,27,ORD000711,2024-12-11,775.77,7,Credit Card,32,No,PROD00711,Accessories,3488.36,2.5,In Stock,Social Media,9
CUST00712,35,Male,Bangalore,Silver,9,ORD000712,2024-12-12,1697.91,5,Net Banking,5,No,PROD00712,Groceries,12695.38,1.3,In Stock,Email Marketing,3
CUST00713,22,Male,Delhi,Platinum,16,ORD000713,2024-12-13,4051.5,7,Net Banking,36,No,PROD00713,Electronics,8455.42,4.6,In Stock,Google Ads,6
CUST00714,64,Female,Hyderabad,Regular,56,ORD000714,2024-12-14,4334.81,4,Net Banking,30,Yes,PROD00714,Clothing,10212.46,4.6,In Stock,Google Ads,4
CUST00715,42,Male,Bangalore,Gold,76,ORD000715,2024-12-15,859.04,8,Net Banking,33,No,PROD00715,Accessories,1353.13,4.4,In Stock,Google Ads,1
CUST00716,19,Female,Kolkata,Gold,31,ORD000716,2024-12-16,4771.46,7,UPI,40,No,PROD00716,Clothing,16699.29,4.4,In Stock,Google Ads,9
CUST00717,27,Male,Pune,Silver,88,ORD000717,2024-12-17,1778.35,5,Wallet,28,No,PROD00717,Accessories,15711.66,2.9,Out of Stock,Email Marketing,6
CUST00718,47,Male,Delhi,Silver,14,ORD000718,2024-12-18,3379.11,6,Credit Card,13,Yes,PROD00718,Accessories,3788.54,1.7,In Stock,Social Media,8
CUST00719,62,Other,Pune,Regular,25,ORD000719,2024-12-19,3808.76,5,Credit Card,35,No,PROD00719,Accessories,12723.15,2.9,In Stock,Word of Mouth,2
CUST00720,22,Other,Chennai,Gold,34,ORD000720,2024-12-20,4097.34,7,Net Banking,35,No,PROD00720,Electronics,16384.47,3.0,In Stock,Word of Mouth,7
CUST00721,50,Male,Pune,Silver,67,ORD000721,2024-12-21,4739.6,2,Net Banking,14,No,PROD00721,Electronics,12853.0,3.0,In Stock,Word of Mouth,6
CUST00722,18,Female,Chennai,Regular,24,ORD000722,2024-12-22,1702.01,5,UPI,7,No,PROD00722,Electronics,6276.92,3.2,In Stock,Word of Mouth,2
CUST00723,35,Female,Chennai,Regular,73,ORD000723,2024-12-23,4320.83,3,Net Banking,25,No,PROD00723,Accessories,13156.61,2.0,In Stock,Google Ads,2
CUST00724,49,Female,Kolkata,Gold,26,ORD000724,2024-12-24,832.1,9,Credit Card,35,Yes,PROD00724,Accessories,4288.19,2.5,In Stock,Email Marketing,4
CUST00725,64,Male,Chennai,Gold,20,ORD000725,2024-12-25,3584.2,6,Credit Card,47,No,PROD00725,Clothing,6433.27,2.7,In Stock,Email Marketing,4
CUST00726,28,Female,Mumbai,Platinum,64,ORD000726,2024-12-26,3761.49,3,Wallet,20,No,PROD00726,Groceries,4877.39,1.5,Out of Stock,Word of Mouth,3
CUST00727,38,Female,Hyderabad,Silver,10,ORD000727,2024-12-27,3453.07,7,Wallet,27,No,PROD00727,Electronics,11182.81,2.8,In Stock,Word of Mouth,8
CUST00728,43,Female,Hyderabad,Regular,83,ORD000728,2024-12-28,1411.11,4,Credit Card,3,No,PROD00728,Accessories,2253.71,4.2,In Stock,Social Media,7
CUST00729,42,Male,Kolkata,Regular,67,ORD000729,2024-12-29,4390.61,3,Credit Card,15,No,PROD00729,Clothing,18672.88,4.3,Out of Stock,Social Media,2
CUST00730,39,Male,Mumbai,Regular,24,ORD000730,2024-12-30,1010.52,8,UPI,21,No,PROD00730,Clothing,6736.9,2.6,In Stock,Social Media,3
CUST00731,44,Male,Pune,Regular,5,ORD000731,2024-12-31,457.45,4,UPI,11,No,PROD00731,Clothing,4457.51,3.1,In Stock,Google Ads,10
CUST00732,30,Female,Bangalore,Regular,67,ORD000732,2025-01-01,3643.83,1,Credit Card,15,No,PROD00732,Electronics,9981.34,1.1,In Stock,Email Marketing,9
CUST00733,50,Male,Pune,Regular,58,ORD000733,2025-01-02,2482.28,6,Net Banking,39,Yes,PROD00733,Electronics,5612.26,3.7,In Stock,Google Ads,5
CUST00734,51,Female,Bangalore,Regular,27,ORD000734,2025-01-03,4275.67,1,Wallet,37,No,PROD00734,Groceries,10744.59,2.6,In Stock,Google Ads,2
CUST00735,58,Other,Chennai,Gold,80,ORD000735,2025-01-04,2040.31,5,Credit Card,41,No,PROD00735,Clothing,7035.33,2.8,In Stock,Email Marketing,3
CUST00736,52,Male,Delhi,Regular,15,ORD000736,2025-01-05,1007.74,7,Net Banking,36,No,PROD00736,Electronics,2728.13,4.5,In Stock,Social Media,8
CUST00737,18,Female,Bangalore,Gold,35,ORD000737,2025-01-06,4214.92,6,Credit Card,28,No,PROD00737,Clothing,5391.32,2.8,In Stock,Email Marketing,4
CUST00738,38,Male,Delhi,Silver,76,ORD000738,2025-01-07,2834.77,2,Wallet,17,No,PROD00738,Accessories,8824.95,1.1,In Stock,Word of Mouth,2
CUST00739,23,Female,Hyderabad,Regular,53,ORD000739,2025-01-08,1108.14,4,Wallet,9,No,PROD00739,Clothing,702.84,1.9,In Stock,Social Media,2
CUST00740,45,Male,Delhi,Regular,44,ORD000740,2025-01-09,3657.84,2,UPI,41,No,PROD00740,Groceries,15435.79,2.9,In Stock,Email Marketing,6
CUST00741,34,Female,Hyderabad,Regular,26,ORD000741,2025-01-10,2653.35,1,UPI,38,No,PROD00741,Electronics,12474.31,2.7,In Stock,Google Ads,8
CUST00742,22,Female,Mumbai,Regular,47,ORD000742,2025-01-11,3100.7,3,UPI,17,No,PROD00742,Accessories,12067.06,4.4,In Stock,Email Marketing,7
CUST00743,48,Female,Mumbai,Silver,34,ORD000743,2025-01-12,2412.31,3,UPI,0,No,PROD00743,Electronics,10966.39,3.2,In Stock,Social Media,4
CUST00744,22,Female,Kolkata,Regular,87,ORD000744,2025-01-13,4177.8,7,Wallet,38,No,PROD00744,Accessories,11847.23,3.8,In Stock,Word of Mouth,2
CUST00745,55,Female,Kolkata,Regular,95,ORD000745,2025-01-14,4181.9,1,Net Banking,20,No,PROD00745,Clothing,18699.57,2.9,In Stock,Google Ads,9
CUST00746,20,Female,Chennai,Regular,50,ORD000746,2025-01-15,3605.07,9,Net Banking,0,No,PROD00746,Clothing,270.53,2.8,In Stock,Word of Mouth,4
CUST00747,40,Female,Bangalore,Platinum,84,ORD000747,2025-01-16,705.93,6,Net Banking,14,No,PROD00747,Groceries,1051.21,2.8,In Stock,Word of Mouth,9
CUST00748,54,Female,Chennai,Silver,12,ORD000748,2025-01-17,4226.5,4,Credit Card,3,No,PROD00748,Groceries,3910.72,2.6,In Stock,Google Ads,5
CUST00749,54,Male,Hyderabad,Silver,87,ORD000749,2025-01-18,3420.86,3,UPI,19,No,PROD00749,Accessories,3429.3,3.2,In Stock,Email Marketing,7
CUST00750,27,Female,Chennai,Regular,4,ORD000750,2025-01-19,3545.72,3,UPI,9,No,PROD00750,Groceries,3705.77,2.0,In Stock,Email Marketing,5
CUST00751,27,Female,Delhi,Silver,87,ORD000751,2025-01-20,1942.32,2,Wallet,22,No,PROD00751,Groceries,13471.68,4.6,In Stock,Word of Mouth,2
CUST00752,36,Female,Hyderabad,Silver,48,ORD000752,2025-01-21,4420.54,2,Wallet,40,No,PROD00752,Groceries,9243.72,2.3,In Stock,Email Marketing,6
CUST00753,34,Male,Kolkata,Silver,55,ORD000753,2025-01-22,3681.78,5,Credit Card,33,No,PROD00753,Groceries,19836.4,1.6,In Stock,Social Media,7
CUST00754,38,Female,Mumbai,Platinum,1,ORD000754,2025-01-23,740.43,9,Credit Card,45,No,PROD00754,Clothing,4615.03,1.4,In Stock,Word of Mouth,6
CUST00755,31,Male,Kolkata,Regular,89,ORD000755,2025-01-24,2157.33,2,Net Banking,47,No,PROD00755,Groceries,6285.52,1.1,Out of Stock,Word of Mouth,3
CUST00756,26,Female,Bangalore,Gold,66,ORD000756,2025-01-25,4454.63,2,Wallet,32,No,PROD00756,Clothing,19686.39,2.7,In Stock,Word of Mouth,10
CUST00757,63,Male,Hyderabad,Gold,30,ORD000757,2025-01-26,426.54,6,UPI,33,No,PROD00757,Clothing,16651.99,1.8,In Stock,Social Media,8
CUST00758,18,Female,Hyderabad,Regular,3,ORD000758,2025-01-27,4814.8,2,Net Banking,38,No,PROD00758,Electronics,9449.0,1.1,Out of Stock,Word of Mouth,3
CUST00759,62,Other,Delhi,Regular,21,ORD000759,2025-01-28,3459.98,4,UPI,9,Yes,PROD00759,Clothing,11136.48,3.1,In Stock,Email Marketing,5
CUST00760,30,Male,Bangalore,Platinum,89,ORD000760,2025-01-29,3230.6,6,Net Banking,19,No,PROD00760,Clothing,16879.24,3.7,In Stock,Email Marketing,9
CUST00761,21,Other,Mumbai,Regular,84,ORD000761,2025-01-30,1498.68,5,UPI,0,No,PROD00761,Groceries,9671.51,1.3,In Stock,Email Marketing,5
CUST00762,18,Male,Pune,Silver,49,ORD000762,2025-01-31,1394.2,1,Credit Card,12,Yes,PROD00762,Clothing,4199.87,2.8,In Stock,Email Marketing,7
CUST00763,57,Female,Hyderabad,Platinum,86,ORD000763,2025-02-01,4721.88,6,Net Banking,0,No,PROD00763,Accessories,16586.05,4.0,In Stock,Word of Mouth,7
CUST00764,49,Female,Hyderabad,Silver,85,ORD000764,2025-02-02,1631.71,1,UPI,4,No,PROD00764,Groceries,10801.67,4.9,In Stock,Social Media,5
CUST00765,51,Female,Delhi,Regular,62,ORD000765,2025-02-03,3922.43,3,UPI,15,No,PROD00765,Groceries,3145.55,3.7,In Stock,Google Ads,2
CUST00766,45,Female,Chennai,Silver,97,ORD000766,2025-02-04,2086.98,5,Wallet,14,No,PROD00766,Groceries,10161.16,2.0,In Stock,Email Marketing,5
CUST00767,48,Female,Mumbai,Regular,38,ORD000767,2025-02-05,868.42,5,Net Banking,48,No,PROD00767,Electronics,8322.75,3.9,In Stock,Google Ads,7
CUST00768,25,Male,Kolkata,Silver,15,ORD000768,2025-02-06,251.43,6,UPI,27,Yes,PROD00768,Groceries,17549.17,3.4,In Stock,Google Ads,7
CUST00769,56,Male,Bangalore,Regular,52,ORD000769,2025-02-07,2812.44,8,Wallet,30,Yes,PROD00769,Clothing,2608.5,1.8,Out of Stock,Word of Mouth,4
CUST00770,43,Female,Hyderabad,Silver,79,ORD000770,2025-02-08,4883.74,5,UPI,22,No,PROD00770,Accessories,17516.68,4.4,In Stock,Email Marketing,1
CUST00771,51,Female,Hyderabad,Silver,46,ORD000771,2025-02-09,1971.85,1,Net Banking,47,No,PROD00771,Groceries,10293.0,2.7,Out of Stock,Email Marketing,6
CUST00772,20,Female,Kolkata,Silver,25,ORD000772,2025-02-10,1914.52,5,Credit Card,44,No,PROD00772,Groceries,8146.85,4.8,In Stock,Email Marketing,3
CUST00773,29,Female,Mumbai,Silver,21,ORD000773,2025-02-11,1851.64,3,Net Banking,42,No,PROD00773,Accessories,3323.15,3.9,In Stock,Google Ads,5
CUST00774,18,Male,Chennai,Silver,88,ORD000774,2025-02-12,2698.61,4,Net Banking,16,Yes,PROD00774,Groceries,14046.28,3.6,In Stock,Email Marketing,4
CUST00775,61,Female,Hyderabad,Silver,5,ORD000775,2025-02-13,2315.19,8,UPI,48,No,PROD00775,Electronics,18543.45,3.9,In Stock,Email Marketing,2
CUST00776,22,Male,Mumbai,Regular,70,ORD000776,2025-02-14,4423.59,7,UPI,33,Yes,PROD00776,Clothing,7570.01,2.9,Out of Stock,Social Media,7
CUST00777,47,Female,Kolkata,Silver,47,ORD000777,2025-02-15,2626.5,5,Net Banking,12,Yes,PROD00777,Accessories,4907.54,3.0,Out of Stock,Word of Mouth,5
CUST00778,47,Male,Delhi,Regular,87,ORD000778,2025-02-16,2637.24,2,Wallet,13,No,PROD00778,Accessories,11141.85,4.4,In Stock,Email Marketing,7
CUST00779,34,Male,Chennai,Gold,68,ORD000779,2025-02-17,864.18,6,Wallet,10,No,PROD00779,Electronics,15944.1,3.7,In Stock,Email Marketing,9
CUST00780,64,Male,Bangalore,Regular,91,ORD000780,2025-02-18,4917.15,6,Wallet,27,No,PROD00780,Clothing,174.98,4.6,In Stock,Word of Mouth,4
CUST00781,40,Male,Hyderabad,Regular,18,ORD000781,2025-02-19,1399.87,6,UPI,41,No,PROD00781,Electronics,12664.41,4.6,Out of Stock,Word of Mouth,5
CUST00782,32,Female,Mumbai,Silver,21,ORD000782,2025-02-20,552.15,9,UPI,31,Yes,PROD00782,Clothing,11970.67,4.9,In Stock,Google Ads,9
CUST00783,54,Male,Delhi,Regular,92,ORD000783,2025-02-21,3383.1,8,Net Banking,34,Yes,PROD00783,Electronics,6431.23,3.8,In Stock,Google Ads,10
CUST00784,38,Male,Bangalore,Regular,99,ORD000784,2025-02-22,3057.76,8,Credit Card,30,No,PROD00784,Groceries,9083.32,3.0,In Stock,Google Ads,4
CUST00785,31,Male,Pune,Silver,86,ORD000785,2025-02-23,2192.7,1,UPI,16,Yes,PROD00785,Electronics,5014.57,1.7,In Stock,Word of Mouth,5
CUST00786,19,Male,Mumbai,Silver,23,ORD000786,2025-02-24,2226.52,5,Net Banking,46,No,PROD00786,Accessories,15818.73,3.8,Out of Stock,Social Media,5
CUST00787,28,Male,Mumbai,Silver,64,ORD000787,2025-02-25,3968.31,7,Net Banking,8,Yes,PROD00787,Accessories,12727.25,2.2,In Stock,Email Marketing,8
CUST00788,56,Male,Bangalore,Regular,67,ORD000788,2025-02-26,1139.42,6,Credit Card,9,No,PROD00788,Accessories,10700.96,2.1,In Stock,Word of Mouth,4
CUST00789,55,Female,Delhi,Silver,40,ORD000789,2025-02-27,4137.22,5,Wallet,7,No,PROD00789,Electronics,7911.27,2.0,In Stock,Social Media,4
CUST00790,51,Female,Pune,Regular,10,ORD000790,2025-02-28,3313.99,8,Net Banking,20,Yes,PROD00790,Accessories,5898.55,4.5,In Stock,Word of Mouth,7
CUST00791,55,Female,Kolkata,Silver,89,ORD000791,2025-03-01,2211.05,3,Net Banking,12,No,PROD00791,Accessories,16472.46,4.5,In Stock,Social Media,5
CUST00792,51,Male,Delhi,Silver,52,ORD000792,2025-03-02,2398.54,6,Net Banking,49,No,PROD00792,Groceries,9083.01,3.5,In Stock,Word of Mouth,6
CUST00793,35,Male,Chennai,Silver,72,ORD000793,2025-03-03,1431.91,5,Wallet,4,Yes,PROD00793,Groceries,10078.8,2.9,In Stock,Word of Mouth,6
CUST00794,47,Female,Hyderabad,Regular,75,ORD000794,2025-03-04,3810.15,8,Wallet,5,No,PROD00794,Clothing,10464.49,3.7,Out of Stock,Social Media,6
CUST00795,32,Female,Bangalore,Regular,61,ORD000795,2025-03-05,2661.8,4,Credit Card,29,No,PROD00795,Clothing,9022.5,3.4,In Stock,Social Media,10
CUST00796,44,Male,Kolkata,Regular,64,ORD000796,2025-03-06,1740.1,8,UPI,30,No,PROD00796,Clothing,5196.16,2.7,In Stock,Social Media,5
CUST00797,51,Male,Pune,Regular,5,ORD000797,2025-03-07,3061.04,2,Wallet,16,No,PROD00797,Electronics,2494.77,2.5,In Stock,Social Media,5
CUST00798,55,Male,Bangalore,Regular,53,ORD000798,2025-03-08,4979.53,9,UPI,10,No,PROD00798,Clothing,2060.89,2.5,In Stock,Social Media,9
CUST00799,50,Male,Bangalore,Silver,55,ORD000799,2025-03-09,2289.26,9,UPI,19,No,PROD00799,Electronics,15173.5,3.4,In Stock,Social Media,8
CUST00800,41,Male,Delhi,Regular,37,ORD000800,2025-03-10,4619.32,6,Wallet,47,No,PROD00800,Electronics,4548.2,3.6,Out of Stock,Social Media,4
CUST00801,32,Female,Hyderabad,Gold,56,ORD000801,2025-03-11,1856.08,4,Net Banking,8,No,PROD00801,Clothing,1207.89,2.8,In Stock,Social Media,7
CUST00802,47,Female,Chennai,Regular,59,ORD000802,2025-03-12,462.72,4,Credit Card,1,No,PROD00802,Clothing,15970.6,4.9,In Stock,Word of Mouth,8
CUST00803,59,Female,Mumbai,Silver,93,ORD000803,2025-03-13,1180.36,6,UPI,36,No,PROD00803,Electronics,3165.83,1.3,In Stock,Social Media,9
CUST00804,34,Female,Mumbai,Silver,69,ORD000804,2025-03-14,2209.74,5,Net Banking,0,No,PROD00804,Groceries,12540.41,2.4,In Stock,Social Media,5
CUST00805,22,Female,Bangalore,Regular,73,ORD000805,2025-03-15,1254.25,6,Wallet,3,No,PROD00805,Accessories,6839.0,2.7,In Stock,Word of Mouth,3
